[2022-11-11 20:18:22,132][main.py][line:1262][INFO] Namespace(task_type='ASTE', dataset_type='ASTE', data_path='./data', log_path='./log', save_model_path='./checkpoint/2022-11-11-20-18-22-', model_name='BMRC', work_nums=1, mode='train', bert_model_type='../../bert/bert-base-uncased', hidden_size=768, inference_beta=0.8, gpu=True, epoch_num=40, batch_size=2, learning_rate=0.001, tuning_bert_rate=1e-05, warm_up=0.1, beta=1, add_note='')
[2022-11-11 20:18:22,132][main.py][line:1264][INFO] loading data......
[2022-11-11 20:25:34,508][main.py][line:385][INFO] Aspect - Precision: 0.8461538396449705	Recall: 0.39426523156177334	F1: 0.5378968742418947
[2022-11-11 20:25:34,508][main.py][line:390][INFO] Opinion - Precision: 0.8639455723541117	Recall: 0.3768545982882653	F1: 0.5247929633139801
[2022-11-11 20:25:34,508][main.py][line:396][INFO] Aspect-Sentiment - Precision: 0.6384615335502959	Recall: 0.29749103836024715	F1: 0.4058675350343278
[2022-11-11 20:25:34,508][main.py][line:404][INFO] Aspect-Opinion - Precision: 0.7368421004155125	Recall: 0.33234421266366704	F1: 0.4580772793025108
[2022-11-11 20:25:34,508][main.py][line:1402][INFO] test
[2022-11-11 20:25:54,664][main.py][line:379][INFO] Triplet - Precision: 0.6799999969777778	Recall: 0.3122448973219492	F1: 0.4279715954584029
[2022-11-11 20:25:54,664][main.py][line:385][INFO] Aspect - Precision: 0.9393939346495256	Recall: 0.44497607549048784	F1: 0.6038956657112272
[2022-11-11 20:25:54,664][main.py][line:390][INFO] Opinion - Precision: 0.8812785347886825	Recall: 0.39387755021657644	F1: 0.544428344433484
[2022-11-11 20:25:54,664][main.py][line:396][INFO] Aspect-Sentiment - Precision: 0.7373737336496277	Recall: 0.3492822958151141	F1: 0.47402553626283983
[2022-11-11 20:25:54,664][main.py][line:404][INFO] Aspect-Opinion - Precision: 0.8266666629925926	Recall: 0.37959183596001667	F1: 0.5202792875078148
[2022-11-11 20:25:54,664][main.py][line:1407][INFO] Model saved after epoch 4
[2022-11-11 20:25:54,664][main.py][line:1321][INFO] train
[2022-11-11 20:26:09,843][main.py][line:1384][INFO] Epoch:[5/40]	 Batch:[100/460]	 Loss Sum:26.829	 forward Loss:2.1462;3.9806	 backward Loss:3.9802;12.928	 Sentiment Loss:3.794	
[2022-11-11 20:26:24,323][main.py][line:1384][INFO] Epoch:[5/40]	 Batch:[200/460]	 Loss Sum:4.1914	 forward Loss:0.2098;2.2391	 backward Loss:0.2285;0.3721	 Sentiment Loss:1.1419	
[2022-11-11 20:26:39,834][main.py][line:1384][INFO] Epoch:[5/40]	 Batch:[300/460]	 Loss Sum:33.0798	 forward Loss:3.5721;8.9327	 backward Loss:5.2144;15.1289	 Sentiment Loss:0.2317	
[2022-11-11 20:26:56,054][main.py][line:1384][INFO] Epoch:[5/40]	 Batch:[400/460]	 Loss Sum:28.2538	 forward Loss:1.9093;2.8002	 backward Loss:8.5832;12.1022	 Sentiment Loss:2.859	
[2022-11-11 20:27:05,834][main.py][line:1395][INFO] dev
[2022-11-11 20:27:18,444][main.py][line:379][INFO] Triplet - Precision: 0.5234899293725508	Recall: 0.23145400524791096	F1: 0.3209872278198313
[2022-11-11 20:27:18,444][main.py][line:385][INFO] Aspect - Precision: 0.8370370308367627	Recall: 0.4050179196952763	F1: 0.5458932776614422
[2022-11-11 20:27:18,444][main.py][line:390][INFO] Opinion - Precision: 0.8819444383198303	Recall: 0.3768545982882653	F1: 0.5280661063708965
[2022-11-11 20:27:18,444][main.py][line:396][INFO] Aspect-Sentiment - Precision: 0.562962958792867	Recall: 0.27240143271540707	F1: 0.36714931717245486
[2022-11-11 20:27:18,444][main.py][line:404][INFO] Aspect-Opinion - Precision: 0.7651006660060358	Recall: 0.3382789307469468	F1: 0.46913537535813854
[2022-11-11 20:27:18,444][main.py][line:1402][INFO] test
[2022-11-11 20:27:36,055][main.py][line:379][INFO] Triplet - Precision: 0.68691588464058	Recall: 0.2999999993877551	F1: 0.41761321202748153
[2022-11-11 20:27:36,055][main.py][line:385][INFO] Aspect - Precision: 0.9387755054144107	Recall: 0.4401913865067192	F1: 0.5993480976140826
[2022-11-11 20:27:36,055][main.py][line:390][INFO] Opinion - Precision: 0.9150943353061588	Recall: 0.39591836653894213	F1: 0.5527061295447242
[2022-11-11 20:27:36,055][main.py][line:396][INFO] Aspect-Sentiment - Precision: 0.7142857106413995	Recall: 0.3349282288638081	F1: 0.45602562251099754
[2022-11-11 20:27:36,055][main.py][line:404][INFO] Aspect-Opinion - Precision: 0.8738317716176085	Recall: 0.38163265228238236	F1: 0.531249575340923
[2022-11-11 20:27:36,070][main.py][line:1321][INFO] train
[2022-11-11 20:27:51,363][main.py][line:1384][INFO] Epoch:[6/40]	 Batch:[100/460]	 Loss Sum:25.568	 forward Loss:5.6125;3.2838	 backward Loss:2.9295;10.6696	 Sentiment Loss:3.0727	
[2022-11-11 20:28:06,343][main.py][line:1384][INFO] Epoch:[6/40]	 Batch:[200/460]	 Loss Sum:3.9879	 forward Loss:0.1896;1.8355	 backward Loss:0.1465;0.6976	 Sentiment Loss:1.1187	
[2022-11-11 20:28:21,864][main.py][line:1384][INFO] Epoch:[6/40]	 Batch:[300/460]	 Loss Sum:20.4532	 forward Loss:0.6746;3.1916	 backward Loss:3.4607;12.9136	 Sentiment Loss:0.2127	
[2022-11-11 20:28:37,514][main.py][line:1384][INFO] Epoch:[6/40]	 Batch:[400/460]	 Loss Sum:22.3062	 forward Loss:2.0126;3.4863	 backward Loss:4.7511;10.3963	 Sentiment Loss:1.6598	
[2022-11-11 20:28:47,224][main.py][line:1395][INFO] dev
[2022-11-11 20:29:01,787][main.py][line:379][INFO] Triplet - Precision: 0.4845814956626366	Recall: 0.32640949458038726	F1: 0.3900704396225938
[2022-11-11 20:29:01,787][main.py][line:385][INFO] Aspect - Precision: 0.8118811840995981	Recall: 0.5878136179648258	F1: 0.6819121918909432
[2022-11-11 20:29:01,787][main.py][line:390][INFO] Opinion - Precision: 0.7981220619806476	Recall: 0.5044510370787804	F1: 0.6181813413491245
[2022-11-11 20:29:01,787][main.py][line:396][INFO] Aspect-Sentiment - Precision: 0.5445544527497305	Recall: 0.39426523156177334	F1: 0.4573799682924955
[2022-11-11 20:29:01,787][main.py][line:404][INFO] Aspect-Opinion - Precision: 0.6696035212792797	Recall: 0.4510385743292624	F1: 0.5390066093070536
[2022-11-11 20:29:01,787][main.py][line:1402][INFO] test
[2022-11-11 20:29:21,710][main.py][line:379][INFO] Triplet - Precision: 0.5945121933094141	Recall: 0.39795918286130777	F1: 0.4767721345824149
[2022-11-11 20:29:21,710][main.py][line:385][INFO] Aspect - Precision: 0.8571428542274052	Recall: 0.6028708119548545	F1: 0.7078646817166557
[2022-11-11 20:29:21,710][main.py][line:390][INFO] Opinion - Precision: 0.8227848075228329	Recall: 0.5306122438150771	F1: 0.6451608120243163
[2022-11-11 20:29:21,710][main.py][line:396][INFO] Aspect-Sentiment - Precision: 0.6632653038664446	Recall: 0.46650717591744695	F1: 0.5477523226159448
[2022-11-11 20:29:21,710][main.py][line:404][INFO] Aspect-Opinion - Precision: 0.7469512172349049	Recall: 0.49999999897959185	F1: 0.5990215230364743
[2022-11-11 20:29:21,710][main.py][line:1407][INFO] Model saved after epoch 6
[2022-11-11 20:29:21,725][main.py][line:1321][INFO] train
[2022-11-11 20:29:37,009][main.py][line:1384][INFO] Epoch:[7/40]	 Batch:[100/460]	 Loss Sum:18.6949	 forward Loss:0.448;1.9707	 backward Loss:0.7126;11.4757	 Sentiment Loss:4.0878	
[2022-11-11 20:29:51,931][main.py][line:1384][INFO] Epoch:[7/40]	 Batch:[200/460]	 Loss Sum:1.2846	 forward Loss:0.0195;0.8459	 backward Loss:0.0919;0.152	 Sentiment Loss:0.1753	
[2022-11-11 20:30:07,381][main.py][line:1384][INFO] Epoch:[7/40]	 Batch:[300/460]	 Loss Sum:21.2828	 forward Loss:2.1552;1.9542	 backward Loss:3.1484;13.9447	 Sentiment Loss:0.0803	
[2022-11-11 20:30:23,321][main.py][line:1384][INFO] Epoch:[7/40]	 Batch:[400/460]	 Loss Sum:24.3979	 forward Loss:0.6293;2.3561	 backward Loss:4.1507;14.3299	 Sentiment Loss:2.9318	
[2022-11-11 20:30:32,713][main.py][line:1395][INFO] dev
[2022-11-11 20:30:48,790][main.py][line:379][INFO] Triplet - Precision: 0.36239781917602776	Recall: 0.3946587525381046	F1: 0.37784040892611764
[2022-11-11 20:30:48,790][main.py][line:385][INFO] Aspect - Precision: 0.634482756432818	Recall: 0.6594982055215118	F1: 0.6467481798120375
[2022-11-11 20:30:48,790][main.py][line:390][INFO] Opinion - Precision: 0.6563467471939729	Recall: 0.6290801168276554	F1: 0.6424237407028682
[2022-11-11 20:30:48,790][main.py][line:396][INFO] Aspect-Sentiment - Precision: 0.45172413637336506	Recall: 0.4695340484962937	F1: 0.46045644057244584
[2022-11-11 20:30:48,790][main.py][line:404][INFO] Aspect-Opinion - Precision: 0.4959128051882485	Recall: 0.5400593455784589	F1: 0.5170449539850182
[2022-11-11 20:30:48,790][main.py][line:1402][INFO] test
[2022-11-11 20:31:11,585][main.py][line:379][INFO] Triplet - Precision: 0.46830265752903344	Recall: 0.46734693782174097	F1: 0.4678238095662771
[2022-11-11 20:31:11,585][main.py][line:385][INFO] Aspect - Precision: 0.6835748775759061	Recall: 0.6770334912032692	F1: 0.6802879599150772
[2022-11-11 20:31:11,585][main.py][line:390][INFO] Opinion - Precision: 0.6933333317925926	Recall: 0.6367346925780925	F1: 0.663829286727401
[2022-11-11 20:31:11,585][main.py][line:396][INFO] Aspect-Sentiment - Precision: 0.5386473416940886	Recall: 0.5334928216902086	F1: 0.5360571910311154
[2022-11-11 20:31:11,585][main.py][line:404][INFO] Aspect-Opinion - Precision: 0.5685071563016214	Recall: 0.5673469376176593	F1: 0.5679259544076495
[2022-11-11 20:31:11,585][main.py][line:1321][INFO] train
[2022-11-11 20:31:27,117][main.py][line:1384][INFO] Epoch:[8/40]	 Batch:[100/460]	 Loss Sum:13.6658	 forward Loss:0.501;0.2317	 backward Loss:1.2354;9.787	 Sentiment Loss:1.9107	
[2022-11-11 20:31:42,013][main.py][line:1384][INFO] Epoch:[8/40]	 Batch:[200/460]	 Loss Sum:0.4914	 forward Loss:0.0322;0.0918	 backward Loss:0.0368;0.0967	 Sentiment Loss:0.2339	
[2022-11-11 20:31:57,284][main.py][line:1384][INFO] Epoch:[8/40]	 Batch:[300/460]	 Loss Sum:18.938	 forward Loss:0.1042;4.2264	 backward Loss:1.2293;13.3445	 Sentiment Loss:0.0337	
[2022-11-11 20:32:12,773][main.py][line:1384][INFO] Epoch:[8/40]	 Batch:[400/460]	 Loss Sum:17.1986	 forward Loss:0.5602;1.0936	 backward Loss:3.3713;10.1266	 Sentiment Loss:2.0469	
[2022-11-11 20:32:22,264][main.py][line:1395][INFO] dev
[2022-11-11 20:32:37,852][main.py][line:379][INFO] Triplet - Precision: 0.4374999986328125	Recall: 0.4154302658295838	F1: 0.4261791032997942
[2022-11-11 20:32:37,852][main.py][line:385][INFO] Aspect - Precision: 0.7014925346959234	Recall: 0.673835123032849	F1: 0.6873852380914638
[2022-11-11 20:32:37,852][main.py][line:390][INFO] Opinion - Precision: 0.7114093935858745	Recall: 0.6290801168276554	F1: 0.667716035216442
[2022-11-11 20:32:37,852][main.py][line:396][INFO] Aspect-Sentiment - Precision: 0.5037313414039876	Recall: 0.48387096600763096	F1: 0.49360096092079925
[2022-11-11 20:32:37,852][main.py][line:404][INFO] Aspect-Opinion - Precision: 0.5843749981738281	Recall: 0.5548961407866584	F1: 0.5692536842948537
[2022-11-11 20:32:37,852][main.py][line:1402][INFO] test
[2022-11-11 20:32:59,181][main.py][line:379][INFO] Triplet - Precision: 0.5308056859459581	Recall: 0.4571428562099125	F1: 0.4912275718783887
[2022-11-11 20:32:59,181][main.py][line:385][INFO] Aspect - Precision: 0.7894736820236186	Recall: 0.6818181801870379	F1: 0.7317068178719057
[2022-11-11 20:32:59,181][main.py][line:390][INFO] Opinion - Precision: 0.7657430711190351	Recall: 0.620408161999167	F1: 0.6854560992162639
[2022-11-11 20:32:59,181][main.py][line:396][INFO] Aspect-Sentiment - Precision: 0.6149584470499766	Recall: 0.5311004771983242	F1: 0.5699609903026713
[2022-11-11 20:32:59,181][main.py][line:404][INFO] Aspect-Opinion - Precision: 0.6706161121549381	Recall: 0.5775510192294877	F1: 0.6206135365068234
[2022-11-11 20:32:59,181][main.py][line:1407][INFO] Model saved after epoch 8
[2022-11-11 20:32:59,181][main.py][line:1321][INFO] train
[2022-11-11 20:33:14,984][main.py][line:1384][INFO] Epoch:[9/40]	 Batch:[100/460]	 Loss Sum:15.2661	 forward Loss:0.2946;0.8279	 backward Loss:0.1275;11.0226	 Sentiment Loss:2.9936	
[2022-11-11 20:33:30,025][main.py][line:1384][INFO] Epoch:[9/40]	 Batch:[200/460]	 Loss Sum:0.1045	 forward Loss:0.0155;0.0201	 backward Loss:0.0299;0.0284	 Sentiment Loss:0.0106	
[2022-11-11 20:33:45,435][main.py][line:1384][INFO] Epoch:[9/40]	 Batch:[300/460]	 Loss Sum:32.7992	 forward Loss:0.301;0.4818	 backward Loss:17.0184;14.9678	 Sentiment Loss:0.0301	
[2022-11-11 20:34:00,815][main.py][line:1384][INFO] Epoch:[9/40]	 Batch:[400/460]	 Loss Sum:20.2781	 forward Loss:0.4721;1.046	 backward Loss:2.0895;12.2036	 Sentiment Loss:4.4669	
[2022-11-11 20:34:10,335][main.py][line:1395][INFO] dev
[2022-11-11 20:34:24,503][main.py][line:379][INFO] Triplet - Precision: 0.46428571262755103	Recall: 0.3857566754131849	F1: 0.4213933440688383
[2022-11-11 20:34:24,503][main.py][line:385][INFO] Aspect - Precision: 0.7489711903334519	Recall: 0.6523297467658432	F1: 0.6973175073695953
[2022-11-11 20:34:24,503][main.py][line:390][INFO] Opinion - Precision: 0.7756653962902457	Recall: 0.6053412444945364	F1: 0.6799995053392455
[2022-11-11 20:34:24,503][main.py][line:396][INFO] Aspect-Sentiment - Precision: 0.5061728374231571	Recall: 0.4408602134736193	F1: 0.4712638683891281
[2022-11-11 20:34:24,503][main.py][line:404][INFO] Aspect-Opinion - Precision: 0.6499999976785714	Recall: 0.5400593455784589	F1: 0.5899508799890687
[2022-11-11 20:34:24,503][main.py][line:1402][INFO] test
[2022-11-11 20:34:45,316][main.py][line:379][INFO] Triplet - Precision: 0.54761904617032	Recall: 0.42244897872969595	F1: 0.4769580325718079
[2022-11-11 20:34:45,316][main.py][line:385][INFO] Aspect - Precision: 0.8452380927225057	Recall: 0.6794258356951535	F1: 0.7533151537831553
[2022-11-11 20:34:45,316][main.py][line:390][INFO] Opinion - Precision: 0.8131868109527834	Recall: 0.6040816314202416	F1: 0.6932079401744261
[2022-11-11 20:34:45,316][main.py][line:396][INFO] Aspect-Sentiment - Precision: 0.6190476172052154	Recall: 0.4976076543119434	F1: 0.5517236423816596
[2022-11-11 20:34:45,316][main.py][line:404][INFO] Aspect-Opinion - Precision: 0.7248677229500854	Recall: 0.5591836723281965	F1: 0.6313359124003065
[2022-11-11 20:34:45,316][main.py][line:1321][INFO] train
[2022-11-11 20:35:01,191][main.py][line:1384][INFO] Epoch:[10/40]	 Batch:[100/460]	 Loss Sum:14.2499	 forward Loss:1.5964;1.7911	 backward Loss:1.9312;8.6213	 Sentiment Loss:0.3099	
[2022-11-11 20:35:16,331][main.py][line:1384][INFO] Epoch:[10/40]	 Batch:[200/460]	 Loss Sum:1.3513	 forward Loss:0.4934;0.5321	 backward Loss:0.0149;0.3014	 Sentiment Loss:0.0094	
[2022-11-11 20:35:31,802][main.py][line:1384][INFO] Epoch:[10/40]	 Batch:[300/460]	 Loss Sum:13.2832	 forward Loss:0.053;1.0448	 backward Loss:1.2796;10.8402	 Sentiment Loss:0.0655	
[2022-11-11 20:35:47,233][main.py][line:1384][INFO] Epoch:[10/40]	 Batch:[400/460]	 Loss Sum:28.4871	 forward Loss:2.9581;0.7481	 backward Loss:9.2408;9.435	 Sentiment Loss:6.1052	
[2022-11-11 20:35:56,824][main.py][line:1395][INFO] dev
[2022-11-11 20:36:11,279][main.py][line:379][INFO] Triplet - Precision: 0.4482758605231867	Recall: 0.3857566754131849	F1: 0.414672547739379
[2022-11-11 20:36:11,279][main.py][line:385][INFO] Aspect - Precision: 0.7579365049288234	Recall: 0.6845878111663519	F1: 0.7193968620486433
[2022-11-11 20:36:11,279][main.py][line:390][INFO] Opinion - Precision: 0.779411761840398	Recall: 0.6290801168276554	F1: 0.6962228203227724
[2022-11-11 20:36:11,279][main.py][line:396][INFO] Aspect-Sentiment - Precision: 0.5277777756834215	Recall: 0.47670250725196234	F1: 0.5009411189921301
[2022-11-11 20:36:11,279][main.py][line:404][INFO] Aspect-Opinion - Precision: 0.6620689632342449	Recall: 0.5697329359948577	F1: 0.6124396922439166
[2022-11-11 20:36:11,279][main.py][line:1402][INFO] test
[2022-11-11 20:36:30,857][main.py][line:379][INFO] Triplet - Precision: 0.5257985245066376	Recall: 0.4367346929862557	F1: 0.47714554558103917
[2022-11-11 20:36:30,857][main.py][line:385][INFO] Aspect - Precision: 0.8158640203516601	Recall: 0.6889952136626909	F1: 0.7470812136783905
[2022-11-11 20:36:30,857][main.py][line:390][INFO] Opinion - Precision: 0.7838541646253798	Recall: 0.61428571303207	F1: 0.6887866911334682
[2022-11-11 20:36:30,857][main.py][line:396][INFO] Aspect-Sentiment - Precision: 0.6090651540819684	Recall: 0.5143540657551339	F1: 0.5577167524317177
[2022-11-11 20:36:30,857][main.py][line:404][INFO] Aspect-Opinion - Precision: 0.692874691172298	Recall: 0.5755102029071221	F1: 0.6287620446854492
[2022-11-11 20:36:30,857][main.py][line:1321][INFO] train
